asin,url,score,sponsored,amazonChoice,bestSeller,amazonPrime,title,thumbnail,position.page,position.position,position.global_position,price.discounted,price.current_price,price.currency,price.before_price,price.savings_amount,price.savings_percent,reviews.total_reviews,reviews.rating
B071RYXFG8,https://www.amazon.com/dp/B071RYXFG8,13161.60,False,False,False,True,Sponsored Ad - Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (200 Co...,https://m.media-amazon.com/images/I/61qjaPBkKoL._AC_UL320_.jpg,1,2,2,True,0,USD,11.99,11.99,100,2742,4.8
B07199BSMC,https://www.amazon.com/dp/B07199BSMC,25867.20,False,False,False,True,Sponsored Ad - Care Touch Multi Colored Diabetic Lancets 30 Gauge - Lancets for Diabetes Testing and Blood Testing (300 Co...,https://m.media-amazon.com/images/I/61b2V-QwJ+L._AC_UL320_.jpg,1,3,3,False,0,USD,0.0,0.0,0,5389,4.8
B07MT5C8ZL,https://www.amazon.com/dp/B07MT5C8ZL,1212.60,False,False,False,True,Sponsored Ad - DISONCARE 60H 2 Insulin Pen Cooler Travel Case Diabetic Travel Cooler Ice Pack for Medication with Medical ...,https://m.media-amazon.com/images/I/7140jDwyASL._AC_UL320_.jpg,1,4,4,False,0,USD,0.0,0.0,0,258,4.7
B00CI4KF56,https://www.amazon.com/dp/B00CI4KF56,1212.60,False,False,False,True,GE100 Blood Glucose Monitoring System,https://m.media-amazon.com/images/I/61olc--ZhwL._AC_UL320_.jpg,1,5,5,False,0,USD,0.0,0.0,0,258,4.7
B006QNRGJS,https://www.amazon.com/dp/B006QNRGJS,216.00,False,False,False,False,OP72500BX - Prodigy No Coding Test Strip (50 count),https://m.media-amazon.com/images/I/31Cz56JbIPL._AC_UL320_.jpg,1,6,6,False,0,USD,0.0,0.0,0,48,4.5
B08DX7FF7F,https://www.amazon.com/dp/B08DX7FF7F,2028.60,False,False,False,True,TRUE METRIX® AIR Meter Starter Kit,https://m.media-amazon.com/images/I/81vJ4zGqDcL._AC_UL320_.jpg,1,7,7,False,0,USD,0.0,0.0,0,441,4.6
B078YG5RK8,https://www.amazon.com/dp/B078YG5RK8,10.00,False,False,False,False,"Accu-Chek Aviva Plus Test Strips - 50 ct, Pack of 5",https://m.media-amazon.com/images/I/41t3iy-EtsL._AC_UL320_.jpg,1,10,10,False,0,USD,0.0,0.0,0,2,5.0
B0047Z1PAS,https://www.amazon.com/dp/B0047Z1PAS,448.80,False,False,False,False,On Call Plus Blood Glucose Test Strips (50 Test Strips),https://m.media-amazon.com/images/I/51XrEz9ckyL._AC_UL320_.jpg,1,11,11,True,0,USD,12.0,12.0,100,102,4.4
B013JUCB2W,https://www.amazon.com/dp/B013JUCB2W,126.00,False,False,False,False,Gluco Navii Blood Glucose Monitoring System + 50 Free Test Strips,https://m.media-amazon.com/images/I/51GbEVq+7HL._AC_UL320_.jpg,1,12,12,False,0,USD,0.0,0.0,0,28,4.5
B08DTJG5BJ,https://www.amazon.com/dp/B08DTJG5BJ,68.80,False,False,False,False,"Electronic Glucose Meter Kit, Blood Glucose Monitor Digital Glucometer Handheld Diabetes Test Meter Kit with Free 50 Test ...",https://m.media-amazon.com/images/I/41dYmyavfYS._AC_UL320_.jpg,1,13,13,False,0,USD,0.0,0.0,0,16,4.3
B07RKFZXKP,https://www.amazon.com/dp/B07RKFZXKP,1889.40,False,False,False,False,"ReliOn Prime Blood Glucose Test Strips, 25 Count (2 Pack)",https://m.media-amazon.com/images/I/71Bo4NL999L._AC_UL320_.jpg,1,14,14,False,0,USD,0.0,0.0,0,402,4.7
B07PWYKFJC,https://www.amazon.com/dp/B07PWYKFJC,30.00,False,False,False,False,3in1 Easytouch Glucose Cholesterol Uric Acid Monitor Test Strips Lancing Device Lancets and Carrying Case,https://m.media-amazon.com/images/I/61FVtaatoDL._AC_UL320_.jpg,1,15,15,False,0,USD,0.0,0.0,0,10,3.0
B07KC565L2,https://www.amazon.com/dp/B07KC565L2,76.00,False,False,False,True,Small Protective Hard Shell Diabetic Travel Case Testing Kit Organizer for Glucose Meter,https://m.media-amazon.com/images/I/51+KxbnsSML._AC_UL320_.jpg,1,17,17,False,0,USD,0.0,0.0,0,19,4.0
B08JMDC6P3,https://www.amazon.com/dp/B08JMDC6P3,464.60,False,False,False,True,Bundle & Save Dario Diabetes Blood Glucose Meter Kit. Test Blood Sugar Estimate A1c. All-in-One Smart Blood Sugar Monitor ...,https://m.media-amazon.com/images/I/61UnneK84SL._AC_UL320_.jpg,1,18,18,True,0,USD,89.8,89.8,100,101,4.6
B000KK8HBY,https://www.amazon.com/dp/B000KK8HBY,2250.00,False,False,False,False,"OneTouch Ultra Mini Blood Glucose Monitoring System, Silver Moon",https://m.media-amazon.com/images/I/912Sq1vjeXL._AC_UL320_.jpg,1,19,19,False,0,USD,0.0,0.0,0,500,4.5
B08W9Q9FX3,https://www.amazon.com/dp/B08W9Q9FX3,347.60,False,False,False,False,Rebel Pop-in Test Strip modules for Blood Glucose Meter by Pops (Lance Level 3),https://m.media-amazon.com/images/I/81ncI+1QYeL._AC_UL320_.jpg,1,20,20,False,0,USD,0.0,0.0,0,79,4.4
B00DVJZ88Q,https://www.amazon.com/dp/B00DVJZ88Q,1459.20,False,False,False,False,Contour Next EZ meter,https://m.media-amazon.com/images/I/31YcfwFnqJL._AC_UL320_.jpg,1,21,21,False,0,USD,0.0,0.0,0,304,4.8
B00DVK01GO,https://www.amazon.com/dp/B00DVK01GO,789.60,False,False,False,False,ACCU-CHEK SmartView Test Strips 50 Each,https://m.media-amazon.com/images/I/61Ax-xbuVJL._AC_UL320_.jpg,1,23,23,False,0,USD,0.0,0.0,0,168,4.7
B074PPPD8H,https://www.amazon.com/dp/B074PPPD8H,58.50,False,False,False,False,"ixaer (Shipping from USA) Diabetes Monitoring Kits, 50 Free Test Strips,Lancets-Electronic Glucometer Digital Handheld Blo...",https://m.media-amazon.com/images/I/61X6+k9W8eL._AC_UL320_.jpg,1,24,24,False,0,USD,0.0,0.0,0,15,3.9
B0049PPUGG,https://www.amazon.com/dp/B0049PPUGG,172.80,False,False,False,False,AlphaTrak 2 Control Solution Package of 2 Bottles,https://m.media-amazon.com/images/I/61EmQuiDbfL._AC_UL320_.jpg,1,25,25,False,0,USD,0.0,0.0,0,36,4.8
B08BDHQ3CC,https://www.amazon.com/dp/B08BDHQ3CC,50.40,False,False,False,False,Advocate Redi-Code Plus Test Strips Package - 6 Boxes (300ct) with Non-Speaking Blood Glucose Meter,https://m.media-amazon.com/images/I/719oSBEYIkL._AC_UL320_.jpg,1,26,26,False,0,USD,0.0,0.0,0,12,4.2
B00839SM0A,https://www.amazon.com/dp/B00839SM0A,220.80,False,False,False,True,"Evencare-MPH1540 Medline EvenCare G2 Blood Glucose Monitoring Meter, Includes Meter, Batteries, Guide, Carrying Case, Log ...",https://m.media-amazon.com/images/I/81BS0a-rZyL._AC_UL320_.jpg,1,28,28,True,0,USD,25.0,25.0,100,48,4.6
B087NPJX1W,https://www.amazon.com/dp/B087NPJX1W,28358.40,False,False,False,False,Sponsored Ad - Accu-Chek Guide Test Strips for Diabetic Blood Glucose Testing (Pack of 100),https://m.media-amazon.com/images/I/71imFW8YsAL._AC_UL320_.jpg,1,29,29,False,0,USD,0.0,0.0,0,5908,4.8
B076VSWYZF,https://www.amazon.com/dp/B076VSWYZF,9898.20,False,False,False,True,Sponsored Ad - Care Touch Blood Glucose Test Strips for Diabetes I For Use with Care Touch Blood Sugar Monitor - 1 Box of ...,https://m.media-amazon.com/images/I/71D63eZqZUL._AC_UL320_.jpg,1,30,30,False,0,USD,0.0,0.0,0,2106,4.7
B09KC4TXZ7,https://www.amazon.com/dp/B09KC4TXZ7,364.00,False,False,False,True,"Sponsored Ad - Blood Sugar Test Kit, Diabetes Testing Kit with 100 Test Strips and 100 Lancets, Blood Glucose Monitor Kit ...",https://m.media-amazon.com/images/I/71fj8T3pULL._AC_UL320_.jpg,1,31,31,False,0,USD,0.0,0.0,0,91,4.0
B075DGTJCD,https://www.amazon.com/dp/B075DGTJCD,159.90,False,False,False,True,Bruno MD6 Blood Ketone & Glucose Monitoring System | Track Your Ketones & Ketogenic Diet Progress | Ketosis Test Kit with ...,https://m.media-amazon.com/images/I/81txzq-rbDL._AC_UL320_.jpg,1,32,32,False,0,USD,0.0,0.0,0,39,4.1
B07P4612JM,https://www.amazon.com/dp/B07P4612JM,6992.00,False,False,False,True,"AUVON Lancing Device with Less Pain Design, Blood Sample Pen and Twist Top 100pcs 30 Gauge Lancets for Blood Sugar Level M...",https://m.media-amazon.com/images/I/713ZI7L3j0L._AC_UL320_.jpg,1,34,34,True,0,USD,16.99,16.99,100,1520,4.6
B09Q32P2H9,https://www.amazon.com/dp/B09Q32P2H9,16.40,False,False,False,True,"latulipo Blood Glucose Monitor Kit, with 1 Blood Sugar Test Kit, 50 Blood Glucose Test Strips, 1 Blood Glucose Meter Lanci...",https://m.media-amazon.com/images/I/51TDvhLhVML._AC_UL320_.jpg,1,35,35,False,0,USD,0.0,0.0,0,4,4.1
B0716J6KMD,https://www.amazon.com/dp/B0716J6KMD,2861.20,False,False,False,False,Accu-Chek Guide Blood Glucose Monitoring System - 1 Each,https://m.media-amazon.com/images/I/71nYlsOwieL._AC_UL320_.jpg,1,37,37,False,0,USD,0.0,0.0,0,622,4.6
B077J5FDNV,https://www.amazon.com/dp/B077J5FDNV,721.60,False,False,False,False,"FORA Pro Voice V8 Diabetes Testing Kit for Accurate and Easy Monitoring Your Blood Glucose with Talking Glucometer, 1 Mete...",https://m.media-amazon.com/images/I/41lA+j0uOxL._AC_UL320_.jpg,1,38,38,False,0,USD,0.0,0.0,0,164,4.4
B08L2XX2BX,https://www.amazon.com/dp/B08L2XX2BX,12.60,False,False,False,False,3in1 Easytouch Glucose Cholesterol Uric Acid Monitor Test Strips Lancing Device Lancets and Carrying Case,https://m.media-amazon.com/images/I/51oW5SM1RoL._AC_UL320_.jpg,1,39,39,False,0,USD,0.0,0.0,0,3,4.2
B00DVK17DA,https://www.amazon.com/dp/B00DVK17DA,562.50,False,False,False,False,"EasyTouch Diabetes Testing Kit, EasyTouch Blood Glucose Meter, 100 EasyTouch Blood Glucose Test Strips, 100 EasyTouch Lanc...",https://m.media-amazon.com/images/I/818KIfZH1iL._AC_UL320_.jpg,1,40,40,False,0,USD,0.0,0.0,0,125,4.5
B08FXTPCGG,https://www.amazon.com/dp/B08FXTPCGG,2695.60,False,False,False,False,"OneTouch Verio Reflect Blood Glucose Meter | Glucose Monitor For Blood Sugar Test Kit | Includes Blood Glucose Monitor, La...",https://m.media-amazon.com/images/I/71H8gArTZjL._AC_UL320_.jpg,1,41,41,True,0,USD,29.99,29.99,100,586,4.6
B08RK5C29F,https://www.amazon.com/dp/B08RK5C29F,219.30,False,False,False,True,CURO G10 Glucose Home Test Kit - Device and Set of 110 Test Strips : NFC Enabled Connect with CUROfit (App) on iOS & Andro...,https://m.media-amazon.com/images/I/51srjRIWUJL._AC_UL320_.jpg,1,42,42,False,0,USD,0.0,0.0,0,51,4.3
B07DXBS6ZF,https://www.amazon.com/dp/B07DXBS6ZF,51.60,False,False,False,True,"Myabetic Dinosaur Diabetes case for Glucose Meter, glucagon, Test Strips, Lancing Device",https://m.media-amazon.com/images/I/81B9EM6HPhL._AC_UL320_.jpg,1,43,43,False,0,USD,0.0,0.0,0,12,4.3
B07GX88FQN,https://www.amazon.com/dp/B07GX88FQN,22.80,False,False,False,True,Eva Hard Shell James Diabetes Compact Case for Glucose Meter Test Strips Lancing Device. (Black),https://m.media-amazon.com/images/I/51pWD2PUEqL._AC_UL320_.jpg,1,44,44,False,0,USD,0.0,0.0,0,6,3.8
B073RHV4BV,https://www.amazon.com/dp/B073RHV4BV,68.40,False,False,False,False,"Lolicute Blood Glucose Monitor Kit,Electronic Glucometer Digital Handheld Diabetes Test Meter Monitor Kit with 50 Free Tes...",https://m.media-amazon.com/images/I/61dtE8Tm1ZL._AC_UL320_.jpg,1,45,45,False,0,USD,0.0,0.0,0,19,3.6
B00DJABBFG,https://www.amazon.com/dp/B00DJABBFG,45.00,False,False,False,False,Prodigy Autocode 50 Test Strips,https://m.media-amazon.com/images/I/41aIeN4Mg-L._AC_UL320_.jpg,1,46,46,False,0,USD,0.0,0.0,0,9,5.0
B07GX9X31V,https://www.amazon.com/dp/B07GX9X31V,52.00,False,False,False,True,Nylon Hard Shell James Diabetes Compact Case for Glucose Meter Test Strips Lancing Device. (Red),https://m.media-amazon.com/images/I/51Q5bLaG6TL._AC_UL320_.jpg,1,48,48,False,0,USD,0.0,0.0,0,13,4.0
B008FOEVLW,https://www.amazon.com/dp/B008FOEVLW,25.00,False,False,False,True,Prodigy Blood Glucose Test Strips,https://m.media-amazon.com/images/I/61p2xO25L0S._AC_UL320_.jpg,1,50,50,False,0,USD,0.0,0.0,0,5,5.0
B008MU09EC,https://www.amazon.com/dp/B008MU09EC,409.40,False,False,False,False,Diabetes Testing Kit Glucose Testing Kit includes Embrace Talk Meter 100 Embrace Talk Test strips 100 Embrace 30g Lancets ...,https://m.media-amazon.com/images/I/51CQA4fxkNL._AC_UL320_.jpg,1,52,52,False,0,USD,0.0,0.0,0,89,4.6
B00QH65O48,https://www.amazon.com/dp/B00QH65O48,662.40,False,False,False,False,Abbott Freestyle Lite Blood Glucose Meter with Case,https://m.media-amazon.com/images/I/61Xpt4QmBuL._AC_UL320_.jpg,1,53,53,False,0,USD,0.0,0.0,0,144,4.6
B01GU3SKZM,https://www.amazon.com/dp/B01GU3SKZM,4213.60,False,False,False,False,True Decor TrueMetrix Self Monitoring Blood Glucose Meter (Triple Sense Technology),https://m.media-amazon.com/images/I/810RZIxG3qL._AC_UL320_.jpg,1,55,55,True,0,USD,10.8,10.8,100,916,4.6
B093GK1VYD,https://www.amazon.com/dp/B093GK1VYD,198.00,False,False,False,True,Sponsored Ad - Blood Glucose Monitor - Diabetes Testing Kit with 100 Test Strips and 100 Lancets - Blood Glucose Meter wit...,https://m.media-amazon.com/images/I/71pre-8ou3S._AC_UL320_.jpg,1,56,56,False,0,USD,0.0,0.0,0,44,4.5
B00KBZ4Y5G,https://www.amazon.com/dp/B00KBZ4Y5G,931.50,False,False,False,False,Sponsored Ad - A1CNow+ System (Monitor w/20 Strips) PTS Diagnostics (Diabetes),https://m.media-amazon.com/images/I/310x7pg7FIL._AC_UL320_.jpg,1,57,57,False,0,USD,0.0,0.0,0,207,4.5
